PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
431300,01-JUL-14,30-JUN-15,Settled,MADISON COMMUNITY HOSPITAL              ,917 NORTH WASHINGTON AVENUE             ,,MADISON                                 ,SD                                      ,57042-1634                              ,LAKE                                    ,,,,,,,,,,25,9125,1857,24,2274,,157.15,,191,7,271,,,,,,,
431301,01-MAR-14,28-FEB-15,Reopened,FAULKTON AREA MEDICAL CENTER            ,1300 OAK STREETREET                     ,100                                     ,FAULKTON                                ,SD                                      ,57438-0100                              ,FAULK                                   ,,,,,,,,,,12,4380,1426,8,1511,,62.83,,137,4,158,,,,,,,
431302,01-JUL-14,30-JUN-15,Settled,AVERA GETTYSBURG HOSPITAL               ,606 EAST GARFIELD STREET                ,,GETTYSBURG                              ,SD                                      ,57442                                   ,POTTER                                  ,,,,,,,,,,10,3650,236,78,364,,35.4,,38,1,47,,,,,,,
431305,01-JUN-14,31-MAY-15,Settled,DOUGLAS COUNTY MEMORIAL HOSPITAL        ,HIGHWAY 281 NORTH                       ,26                                      ,ARMOUR                                  ,SD                                      ,57313-                                  ,DOUGLAS                                 ,,,,,,,,,,11,4015,480,30,599,,60.43,,107,15,154,,,,,,,
431306,01-JUL-14,30-JUN-15,Settled,PLATTE HEALTH CENTER  INC.              ,601 E 7TH STREET                        ,200                                     ,PLATTE                                  ,SD                                      ,57369-0200                              ,CHARLES MIX                             ,,,,,,,,,,17,6205,1100,5,1495,,78.4,,126,3,170,,,,,,,
431307,01-JUL-14,30-JUN-15,Settled,SANFORD MEDICAL CENTER CLEAR LAKE       ,701 3RD AVE                             ,,CLEAR LAKE                              ,SD                                      ,57226-                                  ,DEUEL                                   ,,,,,,,,,,10,3650,921,22,1078,,38.87,,122,4,156,,,,,,,
431308,01-JUL-14,30-JUN-15,Settled,EUREKA COMMUNITY HEALTH SERVICES        ,410 9TH STREET                          ,PO BOX                                  ,EUREKA                                  ,SD                                      ,57437-                                  ,MCPHERSON                               ,,,,,,,,,,6,2190,326,,476,,20.01,,40,,46,,,,,,,
431309,01-JAN-14,31-DEC-14,Settled,COMMUNITY MEMORIAL HOSPITAL             ,809 JACKSON ST                          ,319                                     ,BURKE                                   ,SD                                      ,57523-                                  ,GREGORY                                 ,,,,,,,,,,16,5840,876,372,1373,,42.4,,113,5,130,,,,,,,
431310,01-JUL-14,30-JUN-15,Settled,AVERA FLANDREAU HOSPITAL                ,214 NORTH PRAIRIE AVE                   ,,FLANDREAU                               ,SD                                      ,57028-                                  ,MOODY                                   ,,,,,,,,,,18,6570,299,10,390,,54.59,,71,1,99,,,,,,,
431311,01-JUL-14,30-JUN-15,Settled,SANFORD HOSPITAL WEBSTER                ,1401 W 1ST STREET                       ,489                                     ,WEBSTER                                 ,SD                                      ,57274-0489                              ,DAY                                     ,,,,,,,,,,20,7300,618,11,742,,45.04,,130,3,159,,,,,,,
431312,01-JUL-14,30-JUN-15,Settled,MARSHALL COUNTY HEALTHCARE CENTER       ,413 9TH STREET                          ,,BRITTON                                 ,SD                                      ,57430-                                  ,MARSHALL                                ,,,,,,,,,,20,7300,877,3,1021,,67.99,,72,1,80,,,,,,,
431313,01-JAN-14,31-DEC-14,Settled,FREEMAN MEDICAL CENTER                  ,510 EAST 8TH                            ,370                                     ,FREEMAN                                 ,SD                                      ,57029                                   ,HUTCHINSON                              ,,,,,,,,,,25,9125,779,1,859,,75.41,,146,1,158,,,,,,,
431314,01-JAN-14,31-DEC-14,Settled,BENNETT COUNTY HOSPITAL                 ,102 MAJOR ALLEN STREET                  ,PO BOX 70                               ,MARTIN                                  ,SD                                      ,57511                                   ,BENNETT                                 ,,,,,,,,,,12,4380,788,42,908,,67.17,,66,29,114,,,,,,,
431315,01-JUL-14,30-JUN-15,Settled,WAGNER COMMUNITY MEMORIAL HOSPITAL      ,513 THIRD STREET                        ,280                                     ,WAGNER                                  ,SD                                      ,57380-                                  ,CHARLES MIX                             ,,,,,,,,,,20,7300,517,112,727,,59.34,,101,54,187,,,,,,,
431316,01-JAN-14,31-DEC-14,Settled,COMMUNITY MEMORIAL HOSPITAL             ,111 WEST 10TH AVE                       ,,REDFIELD                                ,SD                                      ,57469                                   ,SPINK                                   ,,,,,,,,,,23,8395,1582,26,1966,,108.77,,176,8,219,,,,,,,
431317,01-OCT-13,30-JUN-14,Settled,LANDMANN-JUNGMAN MEMORIAL HOSPITAL      ,600 BILLARDS STREET                     ,,SCOTLAND                                ,SD                                      ,57059-                                  ,BON HOMME                               ,,,,,,,,,,25,9125,175,5,190,,20.07,,20,2,30,,,,,,,
431317,01-JUL-14,30-JUN-15,Settled,LANDMANN-JUNGMAN MEMORIAL HOSPITAL      ,600 BILLARDS STREET                     ,,SCOTLAND                                ,SD                                      ,57059-                                  ,BON HOMME                               ,,,,,,,,,,25,9125,351,,394,,26.25,,35,,47,,,,,,,
431318,01-JAN-14,30-JUN-14,Settled,BOWDLE HOSPITAL                         ,8001 W 5TH STREET                       ,,BOWDLE                                  ,SD                                      ,57428-                                  ,EDMUNDS                                 ,,,,,,,,,,12,2172,364,3,402,,35.37,,57,1,71,,,,,,,
431318,01-JUL-14,30-JUN-15,Settled,BOWDLE HOSPITAL                         ,8001 W 5TH STREET                       ,,BOWDLE                                  ,SD                                      ,57428-                                  ,EDMUNDS                                 ,,,,,,,,,,12,4380,644,1,715,,32.06,,104,1,137,,,,,,,
431319,01-JAN-14,31-DEC-14,Settled,PHILIP HEALTH SERVICES INC              ,503 W PINE STREET                       ,790                                     ,PHILIP                                  ,SD                                      ,57567-                                  ,HAAKON                                  ,,,,,,,,,,18,6570,895,502,3905,,68.66,,82,7,128,,,,,,,
431320,01-JUL-14,30-JUN-15,Settled,LEAD-DEADWOOD REGIONAL HOSPITAL         ,61 CHARLES STREET                       ,,DEADWOOD                                ,SD                                      ,57732                                   ,LAWRENCE                                ,,,,,,,,,,18,6570,1541,136,2054,,80.3,,94,14,157,,,,,,,
431321,01-JUL-14,30-JUN-15,Settled,STURGIS REGIONAL HOSPITAL               ,949 HARMON                              ,,STURGIS                                 ,SD                                      ,57785-                                  ,MEADE                                   ,,,,,,,,,,25,9125,4346,582,5754,,151.63,,211,8,271,,,,,,,
431322,01-JAN-14,31-DEC-14,Settled,FALL RIVER HOSPITAL                     ,1201 HWY 71 SOUTH                       ,,HOT SPRINGS                             ,SD                                      ,57747                                   ,FALL RIVER                              ,,,,,,,,,,25,9125,3279,54,3734,,84.32,,136,13,189,,,,,,,
431323,01-JUL-14,30-JUN-15,Settled,CUSTER REGIONAL HOSPITAL                ,1039 MONTGOMERY STREET                  ,,CUSTER                                  ,SD                                      ,57730-                                  ,CUSTER                                  ,,,,,,,,,,11,4015,656,40,957,,83.29,,97,11,173,,,,,,,
431324,01-JUL-14,30-JUN-15,Settled,AVERA WESKOTA MEMORIAL MEDICAL CENTE    ,604 1ST STREET NE                       ,,WESSINGTON SPRINGS                      ,SD                                      ,57382-                                  ,JERAULD                                 ,,,,,,,,,,16,5840,639,3,715,,31,,90,2,113,,,,,,,
431325,01-OCT-13,30-SEP-14,Settled,MOBRIDGE REGIONAL HOSPITAL              ,140110TH AVE WEST                       ,580                                     ,MOBRIDGE                                ,SD                                      ,57601-                                  ,WALWORTH                                ,,,,,,,,,,25,9125,1292,341,2424,,117.36,,248,156,601,,,,,,,
431326,01-JUL-14,30-JUN-15,Settled,MILBANK AREA HOSPITAL/AVERA HEALTH      ,901 EAST VIRGIL AVE                     ,,MILBANK                                 ,SD                                      ,57252-                                  ,GRANT                                   ,,,,,,,,,,25,9125,1467,126,1891,,104.04,,200,33,465,,,,,,,
431327,01-JUL-14,30-JUN-15,Settled,ST. MICHAELS HOSPITAL  INC.             ,410 WEST 16TH AVENUE                    ,,TYNDALL                                 ,SD                                      ,57066-                                  ,BON HOMME                               ,,,,,,,,,,25,9125,1112,335,2077,,54.11,,112,2,135,,,,,,,
431328,01-JAN-14,31-DEC-14,Settled,PIONEER MEMORIAL HOSPITAL AND HEALTH    ,314 NORTH WASHINGTON STREET             ,,VIBORG                                  ,SD                                      ,57070                                   ,TURNER                                  ,,,,,,,,,,12,4380,654,21,827,,82.8,,60,4,79,,,,,,,
431329,01-JUL-14,30-JUN-15,Settled,SANFORD CHAMBERLAIN MEDICAL CENTER      ,300 SOUTH BYRON BOULEVARD               ,,CHAMBERLAIN                             ,SD                                      ,57325                                   ,BRULE                                   ,,,,,,,,,,25,9125,1122,620,2369,,123.07,,157,153,435,,,,,,,
431330,01-JUL-14,30-JUN-15,Settled,AVERA ST. BENEDICT HEALTH CENTER        ,401 WEST GLYNN DRIVE                    ,B                                       ,PARKSTON                                ,SD                                      ,57366-                                  ,HUTCHINSON                              ,,,,,,,,,,25,9125,1962,53,3137,,116.78,,274,15,372,,,,,,,
431331,01-JUL-14,30-JUN-15,Reopened,AVERA DELLS AREA HOSPITAL               ,909 NORTH IOWA AVENUE                   ,,DELL RAPIDS                             ,SD                                      ,57022-                                  ,MINNEHAHA                               ,,,,,,,,,,21,7665,765,6,925,,77.8,,129,3,158,,,,,,,
431332,01-JUL-14,30-JUN-15,Settled,DE SMET MEMORIAL HOSPITAL               ,306 PRAIRIE AVE. SW                     ,,DE SMET                                 ,SD                                      ,57231-                                  ,KINGSBURY                               ,,,,,,,,,,6,2190,343,,415,,25.5,,32,,36,,,,,,,
431333,01-JUL-14,30-JUN-15,Settled,SANFORD MEDICAL CENTER CANTON           ,440 NORTH HIAWATHA DRIVE                ,,CANTON                                  ,SD                                      ,57013-                                  ,LINCOLN                                 ,,,,,,,,,,16,5840,599,2,738,,57.67,,83,1,101,,,,,,,
431334,01-JAN-14,31-DEC-14,Settled,WINNER REGIONAL HEALTHCARE CENTER       ,745 EAST 8TH STREET                     ,,WINNER                                  ,SD                                      ,57580-2677                              ,TRIPP                                   ,,,,,,,,,,25,9125,1857,780,3063,,98.27,,227,194,558,,,,,,,
431335,01-JUL-14,30-JUN-15,Settled,HURON REGIONAL MEDICAL CENTER           ,172 4TH ST SE                           ,,HURON                                   ,SD                                      ,57350                                   ,BEADLE                                  ,,,,,,,,,,25,9125,2323,1027,4949,,245.36,,495,198,1154,,,,,,,
431336,01-JUL-14,30-JUN-15,Settled,SANFORD MEDICAL CENTER VERMILLION       ,20 SOUTH PLUM STREET                    ,,VERMILLION                              ,SD                                      ,57069-                                  ,CLAY                                    ,,,,,,,,,,25,9125,1545,179,2436,,173.19,,149,45,334,,,,,,,
431337,01-JUL-14,30-JUN-15,Reopened,AVERA HAND COUNTY MEMORIAL HOSPITAL     ,300 WEST 5TH STREET                     ,,MILLER                                  ,SD                                      ,57362-                                  ,HAND                                    ,,,,,,,,,,25,9125,1016,2,1079,,58.04,,172,2,194,,,,,,,
431338,01-JUL-14,30-JUN-15,Settled,AVERA GREGORY HOSPITAL                  ,400 PARK STREET                         ,408                                     ,GREGORY                                 ,SD                                      ,57533-0408                              ,GREGORY                                 ,,,,,,,,,,25,9125,2139,111,2548,,97.76,,345,32,453,,,,,,,
431339,01-JAN-14,31-DEC-14,Settled,COTEAU DES PRAIRIES                     ,205 ORCHARD DRIVE                       ,,SISSETON                                ,SD                                      ,57262-                                  ,ROBERTS                                 ,,,,,,,,,,25,9125,1210,472,2317,,99.61,,179,134,493,,,,,,,
432002,01-MAR-14,28-FEB-15,Settled,SSH - SIOUX FALLS  INC                  ,1305 WEST 18TH STREET                   ,,SIOUX FALLS                             ,SD                                      ,57105                                   ,MINNEHAHA                               ,,,,,,,,,,24,8760,4941,104,6884,,66.35,,192,4,265,,,,,,,
433300,01-JUL-14,30-JUN-15,Settled,CHILDRENS CARE HOSPITAL AND SCHOOL      ,2501 W 26TH STREET                      ,,SIOUX FALLS                             ,SD                                      ,57105-2498                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434003,01-JUL-14,30-JUN-15,Settled,SOUTH DAKOTA HUMAN SERVICES CENTER      ,3515 BROADWAY AVE                       ,76                                      ,YANKTON                                 ,SD                                      ,57078-0076                              ,YANKTON                                 ,,,,,,,,,,98,35770,5985,,19896,,124.75,,379,,1299,,,,,,,
440001,01-NOV-13,31-DEC-13,Reopened,UNICOI COUNTY MEMORIAL HOSPITAL         ,100 GREENWAY CIRCLE                     ,,ERWIN                                   ,TN                                      ,37650                                   ,UNICOI                                  ,,,,,,,,,,46,2806,305,,685,,26.29,,71,9,159,,,,,,,
440001,01-JAN-14,31-DEC-14,Reopened,UNICOI COUNTY MEMORIAL HOSPITAL         ,100 GREENWAY CIRCLE                     ,,ERWIN                                   ,TN                                      ,37650                                   ,UNICOI                                  ,,,,,,,,,,48,17520,1737,8,3361,,138.7,,426,2,860,36,,,,,,
440002,01-JUL-14,30-JUN-15,Reopened,JACKSON-MADISON COUNTY GENERAL HOSP     ,620 SKYLINE DRIVE                       ,,JACKSON                                 ,TN                                      ,38301-                                  ,MADISON                                 ,2119945,,,3218978,,,.1192,632182,297719,587,214255,72133,357,150571,24,3440.85,,12119,61,26138,6003,,,,1,,1038
440003,01-MAY-14,30-APR-15,Settled,SUMNER REGIONAL MEDICAL CENTER          ,555 HARTSVILLE PIKE                     ,1558                                    ,GALLATIN                                ,TN                                      ,37066                                   ,SUMNER                                  ,,,,458000,,,.0986,,,126,45990,12663,4827,32927,,809.39,,2795,1219,7963,,,,,1,135,173
440006,01-DEC-13,30-NOV-14,Reopened,SKYLINE MEDICAL CENTER                  ,3441 DICKERSON PIKE                     ,,NASHVILLE                               ,TN                                      ,37207                                   ,DAVIDSON                                ,,,,1068671,,,.1361,,,274,97625,21859,1033,73014,,1039.86,,4001,158,13102,2189,,,,,354,870
440007,01-JAN-14,31-DEC-14,Reopened,UNITED REGIONAL MEDICAL CENTER          ,1001 MCARTHUR                           ,1079                                    ,MANCHESTER                              ,TN                                      ,37349                                   ,COFFEE                                  ,,,,162625,,,.3211,,,54,19710,1444,,2731,,101.54,,393,109,816,,,,,,,
440008,01-FEB-14,31-JAN-15,Reopened,HENDERSON COUNTY HOSPITAL               ,200 WEST CHURCH STREET                  ,,LEXINGTON                               ,TN                                      ,38351-                                  ,HENDERSON                               ,,,,8108,,,.033,,,36,13140,687,70,1120,,77,,228,32,391,,,,,,,
440009,01-JUL-14,30-JUN-15,Settled,CUMBERLAND MEDICAL CENTER               ,421 SOUTH MAIN STREET                   ,,CROSSVILLE                              ,TN                                      ,38555-5048                              ,CUMBERLAND                              ,,,,437958,,,.1006,,,86,33598,13805,931,24175,,707.75,,2891,921,5418,,,,,,,
440010,01-JUL-14,30-JUN-15,Settled,WAYNE MEDICAL CENTER                    ,HIGHWAY 64 EAST                         ,580                                     ,WAYNESBORO                              ,TN                                      ,38485                                   ,WAYNE                                   ,,,,17369,,,.0498,,,32,11680,2386,196,3106,,136.54,,323,29,507,,,,,,,
440011,01-JUL-14,30-JUN-15,Reopened,BLOUNT MEMORIAL HOSPITAL                ,907 E LAMAR ALEXANDER PKWY              ,,MARYVILLE                               ,TN                                      ,37804                                   ,BLOUNT                                  ,,,,274625,,,.0427,,,220,80300,18675,5269,49024,,1836.25,,3710,1190,10665,94,,,,,744,
440012,01-JUL-14,30-JUN-15,Reopened,BRISTOL REGIONAL MEDICAL CENTER         ,1 MEDICAL PARK BLVD                     ,,BRISTOL                                 ,TN                                      ,37620-                                  ,SULLIVAN                                ,4010594,,,503439,,,.057,1130479,540976,239,87235,21875,7039,58236,18.24,1300.9,,4776,1235,12977,,,,406,,1270,
440015,01-JAN-14,31-DEC-14,Amended,UNIVERSITY OF TN MEDICAL CENTER         ,1924 ALCOA HIGHWAY                      ,,KNOXVILLE                               ,TN                                      ,37920                                   ,KNOX                                    ,16782586,,,3587045,,,.2236,7476446,4377719,571,198980,41834,2465,154806,188.07,3819.98,,7326,6395,24060,,,,,,,
440016,01-OCT-13,30-SEP-14,Reopened,BAPTIST MEM HOSPITAL HUNTINGDON         ,631 E. B. WILSON DRIVE                  ,,HUNTINGDON                              ,TN                                      ,38344                                   ,CARROLL                                 ,,,,26087,,,.0542,,,70,25550,2449,,3495,,137.88,,347,,584,50,,,,,,
440017,01-JUL-14,30-JUN-15,Reopened,HOLSTON VALLEY HOSP & MED CTR           ,130 W. RAVINE                           ,BOX 238                                 ,KINGSPORT                               ,TN                                      ,37662-0238                              ,SULLIVAN                                ,3905783,,,903587,,,.0883,1346443,650242,363,124285,23678,12591,78266,61.14,1698.39,,4984,1922,16568,,,,,,,
440018,01-JUL-14,30-JUN-15,Settled,SYCAMORE SHOALS HOSPITAL                ,1501 W. ELK AVENUE                      ,,ELIZABETHTON                            ,TN                                      ,37643-2874                              ,CARTER                                  ,,,,115816,,,.072,,,109,39785,4615,1,11783,,327.97,,1168,1,3303,407,,,,,285,
440020,01-JAN-14,31-DEC-14,Reopened,SO TENN REG MED CTR OF PULASKI          ,1265 EAST COLLEGE                       ,,PULASKI                                 ,TN                                      ,38478                                   ,GILES                                   ,,,,124543,,,.1229,,,81,29565,2387,875,4638,,216.02,,721,225,1216,,,,,,180,
440025,01-JUL-14,30-JUN-15,Settled,LAUGHLIN MEMORIAL HOSPITAL              ,1420 TUSCULUM BLVD.                     ,,GREENEVILLE                             ,TN                                      ,37745-                                  ,GREENE                                  ,,,,163649,,,.0819,,,140,51100,5458,,13527,,582.85,,1187,,3152,492,,,,,,
440029,01-JUL-14,30-JUN-15,Settled,WILLIAMSON MEDICAL CENTER               ,2021 CAROTHERS RD                       ,1600                                    ,FRANKLIN                                ,TN                                      ,37065                                   ,WILLIAMSON                              ,,,,,,,,,,185,67525,10596,2913,34322,,1140.66,,2754,614,8825,,,,,,,
440030,01-JUL-14,30-JUN-15,Reopened,MORRISTOWN-HAMBLEN HOSPITAL             ,908 WEST FOURTH NORTH STREET            ,,MORRISTOWN                              ,TN                                      ,37814-3894                              ,HAMBLEN                                 ,,,,479675,,,.1726,,,136,44800,7344,,22882,,502,,1796,1306,5795,,,,,,345,
440031,01-JUL-14,30-JUN-15,Reopened,ROANE COUNTY MEDICAL CENTER             ,8045 ROANE MEDICAL CENTER DRIVE         ,,HARRIMAN                                ,TN                                      ,37748-8333                              ,ROANE                                   ,,,,26213,88304,,.086,,,52,18980,3804,,9748,,217,,958,317,2512,,,,,,,
440032,01-JUL-14,30-JUN-15,Settled,HAWKINS COUNTY MEMORIAL HOSPITAL        ,851 LOCUST ST                           ,,ROGERSVILLE                             ,TN                                      ,37857-                                  ,HAWKINS                                 ,,,,36599,,,.0786,,,30,10950,1159,479,3231,,152.83,,344,113,981,,,,,,,
440033,01-OCT-13,30-SEP-14,Reopened,LAFOLLETTE MEDICAL CENTER               ,923 E. CENTRAL AVENUE                   ,,LAFOLLETTE                              ,TN                                      ,37766                                   ,CAMPBELL                                ,,,,125304,,,.12,,,62,22630,3870,7,9939,,203.44,,782,393,2089,,,,4,,306,
440034,01-JAN-14,31-DEC-14,Reopened,METHODIST MEDICAL CENTER                ,990 OAK RIDGE TURNPIKE                  ,2529                                    ,OAK RIDGE                               ,TN                                      ,37830-6976                              ,ANDERSON                                ,,,,573498,,,.073,,,204,74460,19697,6265,47758,,915,,4206,1360,10631,,,,,,,
440035,01-JAN-14,30-SEP-14,Reopened,GATEWAY HEALTH SYSTEM                   ,651 DUNLOP LANE                         ,3160                                    ,CLARKSVILLE                             ,TN                                      ,37040                                   ,MONTGOMERY                              ,,,,609790,,,.1546,,,261,71253,9501,5326,27643,,879.15,,2306,1280,7133,,,,,,,169
440039,01-JUL-14,30-JUN-15,Reopened,VANDERBILT UNIVERSITY MEDICAL CENTE     ,1211 MEDICAL CENTER DRIVE               ,,NASHVILLE                               ,TN                                      ,37232                                   ,DAVIDSON                                ,43796702,,,6233226,,,.2048,6926137,4700926,895,326675,58831,88262,285549,699.78,23705,,10995,13099,51658,,,,1005,,3688,
440040,01-JAN-14,31-DEC-14,Reopened,PERRY COMMUNITY HOSPITAL                ,2718 SQUIRREL HOLLOW DRIVE              ,,LINDEN                                  ,TN                                      ,37096                                   ,PERRY                                   ,,,,,,,,,,21,7665,2282,90,2817,,63.69,,350,22,477,,,,,,196,
440046,01-JUN-14,31-MAY-15,Reopened,HORIZON MEDICAL CENTER                  ,111 HIGHWAY 70 EAST                     ,,DICKSON                                 ,TN                                      ,37055                                   ,DICKSON                                 ,,,,318404,,,.1065,,,122,44530,8022,83,17712,,389.39,,1864,8,4481,1187,,,,,,198
440048,01-OCT-13,30-SEP-14,Reopened,BAPTIST MEM HOSPITAL MEMPHIS            ,6019 WALNUT GROVE ROAD                  ,,MEMPHIS                                 ,TN                                      ,38120                                   ,SHELBY                                  ,4564559,,,3267015,,,.1005,1749250,478665,764,278860,87021,,193561,56.79,3641.76,,13431,43,31790,7085,,,,,,
440049,01-JAN-14,31-DEC-14,Reopened,METHODIST H/C MEMPHIS HOSPT.            ,1265 UNION AVENUE                       ,,MEMPHIS                                 ,TN                                      ,38104                                   ,SHELBY                                  ,18028059,,,9922083,,,.2298,3785655,1631664,1312,478644,105272,95352,336900,273.26,7760.2,,19113,13340,61906,,,,1,,437,
440050,01-JUL-14,30-JUN-15,Reopened,TAKOMA REGIONAL HOSPITAL                ,401 TAKOMA AVENUE                       ,,GREENEVILLE                             ,TN                                      ,37743-                                  ,GREENE                                  ,,,,95980,58264,,.1612,,,73,26645,2943,1653,8718,,446.06,,667,411,2132,,,,,,224,97
440051,01-FEB-14,31-JAN-15,Reopened,MCNAIRY REGIONAL HOSPITAL               ,705 EAST POPLAR AVENUE                  ,,SELMER                                  ,TN                                      ,38375-3266                              ,MCNAIRY                                 ,,,,110766,,,.3564,,,28,10220,1265,68,2779,,2779,,318,238,777,,,,,,,
440053,01-JUL-14,30-JUN-15,Settled,SAINT THOMAS RUTHERFORD HOSPITAL        ,400 N. HIGHLAND AVENUE                  ,,MURFREESBORO                            ,TN                                      ,37130                                   ,RUTHERFORD                              ,,,,624271,,,.0758,,,286,104390,19391,,65770,,876.48,,4471,,18077,4022,,,,,,
440056,01-OCT-13,30-SEP-14,Settled,JEFFERSON COUNTY HMA  LLC               ,110 HOSPITAL DRIVE                      ,,JEFFERSON CITY                          ,TN                                      ,37760                                   ,JEFFERSON                               ,,,,,,,,,,58,21170,3260,436,6913,,191.11,,894,145,2016,,,,,,,
440057,01-APR-14,30-JUN-14,Settled,CLAIBORNE MEDICAL CENTER                ,1850 OLD KNOXVILLE HWY                  ,,TAZEWELL                                ,TN                                      ,37879-3625                              ,CLAIBORNE                               ,,,,29643,,,.1174,,,34,3094,717,,1472,,78,,182,32,438,,,,,,,
440057,01-JUL-14,30-JUN-15,Settled,CLAIBORNE MEDICAL CENTER                ,1850 OLD KNOXVILLE HWY                  ,,TAZEWELL                                ,TN                                      ,37879-3625                              ,CLAIBORNE                               ,,,,96228,,,.12,,,34,12410,2229,,5436,,267,,593,190,1573,,,,,,,
440058,01-JAN-14,31-DEC-14,Reopened,SOUTHERN TENNESSEE MEDICAL CENTER       ,185 HOSPITAL ROAD                       ,,WINCHESTER                              ,TN                                      ,37398                                   ,FRANKLIN                                ,,,,334042,,,.12,,,128,46720,7424,2438,15019,,487.58,,1918,930,3925,,,,,,234,145
440059,01-JUL-14,30-JUN-15,Reopened,COOKEVILLE REGIONAL MEDICAL CENTER      ,142 WEST FIFTH STREET                   ,,COOKEVILLE                              ,TN                                      ,38501                                   ,PUTNAM                                  ,,,,1327918,,,.1008,,,223,81395,28081,,55832,,1576.66,,6612,,13506,3025,,,,1,,426
440060,01-JUL-14,30-JUN-15,Settled,MILAN GENERAL HOSPITAL                  ,4039 SOUTH HIGHLAND                     ,,MILAN                                   ,TN                                      ,38358-                                  ,GIBSON                                  ,,,,20077,,,.0492,,,47,17155,1541,201,2387,,74.36,,309,46,497,,,,,,,
440061,01-FEB-14,31-JAN-15,Reopened,VOLUNTEER COMMUNITY HOSPITAL            ,161 MT PELIA ROAD                       ,,MARTIN                                  ,TN                                      ,38237                                   ,WEAKLEY                                 ,,,,134130,,,.1439,,,41,14965,2687,199,5260,,172.4,,739,321,1528,,,,,,,
440063,01-JUL-14,30-JUN-15,Reopened,JOHNSON CITY MEDICAL CENTER             ,400 N. STATE OF FRANKLIN RD             ,,JOHNSON CITY                            ,TN                                      ,37604                                   ,WASHINGTON                              ,8116056,,,3325894,,,.2231,2134313,791933,502,183230,39750,18982,147509,89.04,2424.45,,7630,1676,27549,5917,,,,,859,180
440064,01-JAN-14,28-FEB-14,Reopened,GRANDVIEW MEDICAL CENTER                ,1000 HIGHWAY 28                         ,,JASPER                                  ,TN                                      ,37347                                   ,MARION                                  ,,,,6308,,,.0661,,,50,2950,296,96,591,,174.75,,65,21,164,,,,21,,115,
440065,01-JUL-14,30-JUN-15,Settled,NORTHCREST MEDICAL CENTER               ,100 NORTHCREST DRIVE                    ,,SPRINGFIELD                             ,TN                                      ,37172-                                  ,ROBERTSON                               ,,,,198318,,,.1123,,,109,39785,3982,2463,12534,,499.21,,901,559,2906,,,,,,,
440067,01-JUN-14,31-MAY-15,Reopened,LAKEWAY REGIONAL HOSPITAL               ,726 MCFARLAND ST                        ,,MORRISTOWN                              ,TN                                      ,37814                                   ,HAMBLEN                                 ,,,,83977,,,.0758,,,107,39055,3581,17,8443,,223.59,,794,227,1952,,,,,2,,187
440068,01-OCT-13,30-SEP-14,Reopened,ATHENS REGIONAL MEDICAL CENTER          ,1114 MADISON AVENUE                     ,,ATHENS                                  ,TN                                      ,37303                                   ,HAMILTON                                ,,,,181781,,,.12,,,157,57305,4644,1802,10080,,479.8,,1131,579,2552,,,,,,217,
440070,01-JUL-14,30-JUN-15,Settled,DECATUR COUNTY GENERAL HOSPITAL         ,969 TENNESSEE AVENUE SOUTH              ,,PARSONS                                 ,TN                                      ,38363                                   ,DECATUR                                 ,,,,,,,,,,40,14600,1989,,2416,,101.78,,377,12,486,,,,,,,
440072,01-FEB-14,31-JAN-15,Reopened,DYERSBURG REGIONAL MEDICAL CENTER       ,400 TICKLE STREET                       ,,DYERSBURG                               ,TN                                      ,38024                                   ,DYER                                    ,,,,330153,,,.12,,,95,34675,6682,2805,13518,,364.46,,1959,848,4073,,,,,,,
440073,01-JUL-14,30-JUN-15,Reopened,MAURY REGIONAL HOSPITAL                 ,1224 TROTWOOD AVENUE                    ,,COLUMBIA                                ,TN                                      ,38401-                                  ,MAURY                                   ,,,,241104,796330,,.1081,,,255,93075,18565,8645,46034,2,1647.6,,4857,2506,14014,,,,,,,
440081,01-JAN-14,31-DEC-14,Reopened,LECONTE MEDICAL CENTER                  ,742 MIDDLE CREEK ROAD                   ,8005                                    ,SEVIERVILLE                             ,TN                                      ,37862-5019                              ,SEVIER                                  ,,,,248504,,,.12,,,56,18640,4770,3724,16244,,414,,1238,914,4459,,,,,,,
