PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
470005,01-OCT-20,30-SEP-21,As Submitted,RUTLAND REGIONAL MEDICAL CENTER         ,160 ALLEN STREET                        ,,RUTLAND                                 ,VT                                      ,05701                                   ,RUTLAND                                 ,,,,925540,,,.1731,,,119,43435,13357,7746,29821,,1250.1,,2528,978,5802,93,,,,,,
470011,01-OCT-20,30-SEP-21,As Submitted,BRATTLEBORO MEMORIAL HOSPITAL           ,17 BELMONT AVE                          ,,BRATTLEBORO                             ,VT                                      ,05301                                   ,WINDHAM                                 ,,,,155240,,,.1229,,,47,17155,2157,1143,5186,,527.13,,653,377,1330,,,,,,,
470012,01-OCT-20,30-SEP-21,As Submitted,SOUTHWESTERN VERMONT MEDICAL CENTER     ,100 HOSPITAL DRIVE EAST                 ,,BENNINGTON                              ,VT                                      ,05201-                                  ,BENNINGTON                              ,379904,,,185910,,,.0642,119891,233911,78,28470,6322,1204,12502,4.52,806.44,,1383,356,2975,,,,,,,
470024,01-OCT-20,30-SEP-21,As Submitted,NORTHWESTERN MEDICAL CENTER             ,133 FAIRFIELD STREET                    ,,SAINT ALBANS                            ,VT                                      ,05478-                                  ,FRANKLIN                                ,,,,230732,,,.12,,,53,19345,3765,1426,7895,,651.84,,997,399,2104,,,,,,,
471300,01-OCT-20,30-SEP-21,As Submitted,GRACE COTTAGE HOSPITAL                  ,185 GRAFTON ROAD                        ,,TOWNSHEND                               ,VT                                      ,05353-0216                              ,WINDHAM                                 ,,,,,,,,,,19,6935,2673,31,3497,,122.41,,54,8,91,,,,,,,
471301,01-OCT-20,30-SEP-21,As Submitted,GIFFORD MEDICAL CENTER                  ,44 SOUTH MAIN STREET                    ,2000                                    ,RANDOLPH                                ,VT                                      ,05060-                                  ,ORANGE                                  ,,,,,,,,,,25,9125,2263,694,4520,,312.23,,547,220,1295,,,,,,,
471302,01-OCT-20,30-SEP-21,Amended,MT ASCUTNEY HOSPITAL AND HEALTH CENT    ,289 COUNTY ROAD                         ,,WINDSOR                                 ,VT                                      ,05089                                   ,WINDSOR                                 ,,,,,,,,,,25,9125,3779,125,6127,,322.02,,241,36,416,,,,,16,,224
471303,01-OCT-20,30-SEP-21,As Submitted,NORTHEASTERN VT REGIONAL HOPSITAL       ,1315 HOSPITAL DRIVE                     ,905                                     ,ST. JOHNSBURY                           ,VT                                      ,05819                                   ,CALEDONIA                               ,,,,,,,,,,25,9125,2822,1069,6106,,421.9,,628,300,1737,,,,,,,
471304,01-OCT-20,30-SEP-21,As Submitted,NORTH COUNTRY HOSPITAL & HEALTH CTR     ,189 PROUTY DRIVE                        ,,NEWPORT                                 ,VT                                      ,05855                                   ,ORLEANS                                 ,,,,,,,,,,25,9125,2861,947,6167,,358.19,,642,272,1340,,,,,,,
471305,01-OCT-20,30-SEP-21,As Submitted,COPLEY HOSPITAL  INC.                   ,528 WASHINGTON HIGHWAY                  ,,MORRISVILLE                             ,VT                                      ,05661                                   ,,,,,,,,,,,25,9125,2647,716,5632,,374.11,,732,176,1574,,,,,,,
471306,01-OCT-20,30-SEP-21,As Submitted,SPRINGFIELD HOSPITAL                    ,25 RIDGEWOOD ROAD                       ,2003                                    ,SPRINGFIELD                             ,VT                                      ,05156-                                  ,WINDSOR                                 ,,,,,,,,,,25,9125,2156,266,3595,,255.8,,490,63,841,,,,41,,148,
471307,01-OCT-20,30-SEP-21,As Submitted,PORTER HOSPITAL                         ,115 PORTER DRIVE                        ,,MIDDLEBURY                              ,VT                                      ,05753-8629                              ,ADDISON                                 ,,,,,,,,,,25,9125,2488,742,5940,,465.6,,527,210,1381,,,,,,,
474001,01-JAN-21,31-DEC-21,Settled,BRATTLEBORO RETREAT                     ,ANNA MARSH LANE                         ,101                                     ,BRATTLEBORO                             ,VT                                      ,05302                                   ,,,,,,,,,,,108,35448,2850,,18950,.69,338.11,,162,,1048,,,,,,,
474004,01-JUL-21,30-JUN-22,Settled,VERMONT PSYCHIATRIC CARE HOSPITAL       ,350 FISHER ROAD                         ,,BERLIN                                  ,VT                                      ,05633-7901                              ,,,,,,,,,,,25,9125,419,,5706,,172,,15,,5706,,,,,,,
480001,01-OCT-20,30-SEP-21,As Submitted,ROY L SCHNEIDER HOSPITAL                ,9048 SUGAR ESTATE                       ,,ST. THOMAS                              ,VI                                      ,00801                                   ,,,,,,,,,,,149,54385,5133,4182,18682,,749.56,,591,771,2878,,,,,,,
480002,01-OCT-20,30-SEP-21,As Submitted,GOV. JUAN F. LUIS HOSPITAL              ,4007 EAST DIAMOND RUBY                  ,,CHRISTIANSTED                           ,VI                                      ,00820-4421                              ,,,,,,,,,,,77,28105,3236,5395,13764,,792.94,,400,977,2351,,,,,,,
490001,01-OCT-20,27-FEB-21,As Submitted,NORTON COMMUNITY HOSPITAL  INC.         ,100 15TH STREET NW                      ,,NORTON                                  ,VA                                      ,24273-                                  ,,392968,,,68619,,,.12,369880,164354,62,9300,1306,99,4335,22.43,280.21,,330,22,1137,309,,,,1,,69
490002,01-OCT-20,30-SEP-21,As Submitted,RUSSELL COUNTY HOSPITAL                 ,58 CARROLL STREET                       ,,LEBANON                                 ,VA                                      ,24266-                                  ,RUSSELL                                 ,,,,218269,,,.3224,,,48,17520,1769,76,7353,,128.14,,400,27,1673,576,,,,,,
490004,01-JAN-21,31-DEC-21,As Submitted,SENTARA RMH MEDICAL CENTER              ,2010 HEALTH CAMPUS DRIVE                ,,HARRISONBURG                            ,VA                                      ,22801                                   ,ROCKINGHAM                              ,,,,731620,,,.0694,,,238,86870,20470,1026,52473,,1675.31,,4090,348,11332,2386,,,,,,
490005,01-OCT-20,30-SEP-21,Amended,WINCHESTER MEDICAL CENTER               ,1840 AMHERST STREET                     ,P.O. BOX                                ,WINCHESTER                              ,VA                                      ,22604-2540                              ,FREDERICK                               ,824139,,,2171044,,,.1114,308616,154548,455,166075,41424,4722,112545,8.75,2524.25,,7228,744,21457,3091,566,,3,7,1381,350
490007,01-JAN-21,31-DEC-21,As Submitted,SENTARA NORFOLK GENERAL HOSPITAL        ,600 GRESHAM ROAD                        ,,NORFOLK                                 ,VA                                      ,23507                                   ,NORFOLK CITY                            ,13551196,,,5596722,,,.2072,2863201,2022515,472,172280,46240,6368,167904,171.09,3489.94,,6542,945,24426,5514,479,,52,21,1031,417
490009,01-JUL-21,30-JUN-22,Amended,UNIVERSITY OF VIRGINIA MEDICAL CENTE    ,855 WEST MAIN STREET                    ,80078                                   ,CHARLOTTESVILLE                         ,VA                                      ,22908-                                  ,,45545525,,,5238708,,,.1986,15491086,12215056,655,239075,45390,13480,177440,682.32,7888.05,,6692,6368,25156,3264,,,253,,755,
490013,01-JAN-21,31-DEC-21,Amended,HALIFAX REGIONAL HOSPITAL               ,2204 WILBORN AVENUE                     ,,SOUTH BOSTON                            ,VA                                      ,24592-                                  ,HALIFAX                                 ,,,,269183,,,.1153,,,44,16060,5502,206,12561,,427.71,,1120,57,2730,510,,,,,,
490017,01-SEP-21,31-AUG-22,Amended,MARYVIEW HOSPITAL                       ,3636 HIGH STREET                        ,,PORTSMOUTH                              ,VA                                      ,23707-3236                              ,PORTSMOUTH CITY                         ,1426761,,,1011339,,,.1754,1038665,691529,182,65601,14002,657,44873,34.48,968.11,,2188,123,7179,1611,,,,1,,315
490018,01-JAN-21,31-DEC-21,As Submitted,AUGUSTA MEDICAL CENTER                  ,78 MEDICAL CENTER DRIVE                 ,1000                                    ,FISHERSVILLE                            ,VA                                      ,22939                                   ,AUGUSTA                                 ,,,,1030052,,,.1235,,,220,74243,14247,857,39943,,1476.68,,3426,250,8969,769,21,,,5,103,103
490019,01-JAN-21,31-DEC-21,As Submitted,CULPEPER MEMORIAL HOSPITAL              ,501 SUNSET LANE                         ,592                                     ,CULPEPER                                ,VA                                      ,22701-                                  ,CULPEPER                                ,,,,340867,,,.1288,,,70,25550,5329,994,12436,,570.46,,1090,525,3040,,,,,,,
490020,01-JAN-21,31-DEC-21,Amended,JOHN RANDOLPH MEDICAL CENTER            ,411 WEST RANDOLPH ROAD                  ,,HOPEWELL                                ,VA                                      ,23860                                   ,,,,,476548,,,.1342,,,107,39055,7327,852,22143,,388.47,,1553,120,4831,956,,,40,,1174,
490021,01-JAN-21,31-DEC-21,Amended,CENTRA HEALTH                           ,1920 ATHERHOLT ROAD                     ,,LYNCHBURG                               ,VA                                      ,24501                                   ,LYNCHBURG CITY                          ,1982806,,,2603449,,,.1045,597208,382305,452,164980,46637,5392,132193,20.03,3169.66,,8840,783,23646,3236,571,,,,1527,369
490022,01-JAN-21,31-DEC-21,Amended,MARY WASHINGTON HOSPITAL                ,1001 SAM PERRY BLVD                     ,,FREDERICKSBURG                          ,VA                                      ,22401                                   ,SPOTSYLVANIA                            ,,,,2340504,,,.1115,,,431,157315,41951,4077,112888,,1633.13,,7648,637,20229,3297,,,,,,
490023,01-NOV-20,31-OCT-21,As Submitted,FAUQUIER HOSPITAL                       ,500 HOSPITAL DRIVE                      ,,WARRENTON                               ,VA                                      ,20186                                   ,FAUQUIER                                ,,,,110494,,,.0405,,,97,35405,5097,251,12446,,565.81,,1076,107,2770,376,,,,,,
490024,01-OCT-20,30-SEP-21,Amended,CARILION MEDICAL CENTER                 ,BELLEVUE AVE. AT JEFFERSON ST.          ,P.O.BOX 1                               ,ROANOKE                                 ,VA                                      ,24033                                   ,,9166551,,,4688524,,,.183,4728101,2370510,637,232505,50306,14331,169834,235.24,6553.99,,7988,856,25046,4562,836,,35,57,1644,802
490032,01-JUL-21,30-JUN-22,As Submitted,VCU HEALTH SYSTEM MCV HOSPITAL          ,1250 EAST MARSHALL STREET               ,980152                                  ,RICHMOND                                ,VA                                      ,23298-                                  ,RICHMOND CITY                           ,8221897,14765670,,1911552,3432949,,.2408,9709735,6162744,693,254372,46657,11750,234940,523.44,7207.46,,6651,2292,36128,10554,,,684,,1288,
490033,01-OCT-20,30-SEP-21,As Submitted,WARREN MEMORIAL HOSPITAL                ,351 VALLEY HEALTH WAY                   ,,FRONT ROYAL                             ,VA                                      ,22630                                   ,WARREN                                  ,569549,,,,,,,387598,328556,46,16790,2889,97,5758,8.28,336.64,,742,22,1631,157,,,,,,
490037,01-JAN-21,31-DEC-21,As Submitted,SHORE MEMORIAL HOSPITAL                 ,20480 MARKET STREET                     ,,ONACOCK                                 ,VA                                      ,23417                                   ,NORTHAMPTON                             ,,,,207119,,,.12,,,52,18980,3146,469,8734,,293.58,,864,150,2435,639,,,,,,
490038,01-JUL-21,30-JUN-22,As Submitted,SMYTH COUNTY COMMUNITY HOSPITAL         ,245 MEDICAL PARK DRIVE                  ,,MARION                                  ,VA                                      ,24354                                   ,SMYTH                                   ,,,,64697,,,.0864,,,30,10950,1345,55,3923,,150.22,,391,15,1138,157,,,,4,,116
490040,01-JAN-21,31-DEC-21,As Submitted,INOVA ALEXANDRIA HOSPITAL               ,4320 SEMINARY ROAD                      ,,ALEXANDRIA                              ,VA                                      ,22315-                                  ,FAIRFAX                                 ,,,,845110,,,.0852,,,318,116070,21496,5501,66154,,1154.72,,3958,975,12803,,,,,,,
490041,01-SEP-21,31-AUG-22,Amended,MARY IMMACULATE HOSPITAL                ,2 BERNARDINE DRIVE                      ,,NEWPORT NEWS                            ,VA                                      ,23602-4404                              ,NEWPORT NEWS CITY                       ,,,,458918,,,.1612,,,114,39066,5815,344,24937,,555.39,,1132,74,5305,1275,,,,,,
490042,01-OCT-20,30-SEP-21,Amended,CARILION NEW RIVER VALLEY MED CENTER    ,2900 LAMB CIRCLE                        ,,CHRISTIANSBURG                          ,VA                                      ,24073                                   ,MONTGOMERY                              ,525694,,,282603,,,.0658,168665,150855,94,34310,10062,491,26620,4.41,921.67,,1847,88,5096,722,568,,38,,1144,
490043,01-JAN-21,31-DEC-21,As Submitted,INOVA LOUDOUN HOSPITAL CENTER           ,44045 RIVERSIDE PARKWAY                 ,,LEESBURG                                ,VA                                      ,20176-                                  ,LOUDOUN                                 ,59797,,,318672,,,.0314,17307,6236,189,68985,20020,4374,59275,.49,1195.9,,4340,1273,13803,,,,,,1076,
490044,01-JAN-21,31-DEC-21,As Submitted,SENTARA OBICI HOSPITAL                  ,2800 GODWIN BOULEVARD                   ,,SUFFOLK                                 ,VA                                      ,23434                                   ,SUFFOLK CITY                            ,101432,,,751932,,,.0905,39503,26598,179,65335,19300,907,55094,1.36,1043.34,,3473,180,10916,1776,295,,38,,636,
490045,01-JAN-21,31-DEC-21,As Submitted,UVA HEALTH PRINCE WILLIAM MEDICAL       ,8700 SUDLEY ROAD                        ,2610                                    ,MANASSAS                                ,VA                                      ,20110                                   ,PRINCE WILLIAM                          ,,,,534176,,,.1254,,,102,37230,7423,3037,29867,,725.35,,1539,767,6378,1976,,,1,,1488,
490046,01-JAN-21,31-DEC-21,As Submitted,SENTARA LEIGH HOSPITAL                  ,830 KEMPSVILLE ROAD                     ,,NORFOLK                                 ,VA                                      ,23502                                   ,NORFOLK CITY                            ,1149224,,,1331946,,,.1101,306316,247065,274,100010,30035,2451,94397,15.07,1672.59,,4816,397,17183,3079,,,,,,
490048,01-JAN-21,31-DEC-21,Amended,LEWIS GALE MEDICAL CENTER               ,1900 ELECTRIC ROAD                      ,,SALEM                                   ,VA                                      ,24153                                   ,ROANOKE                                 ,7591334,,,1920840,,,.1583,3418133,1557265,332,121180,25158,3186,82093,101.11,1139.05,,5057,441,16153,3804,,,,1,,597
490050,01-JAN-21,31-DEC-21,As Submitted,VIRGINIA HOSPITAL CENTER ARLINGTON      ,1701 GEORGE MASON DR.                   ,,ARLINGTON                               ,VA                                      ,22205                                   ,ARLINGTON                               ,2349665,,,585470,,,.0388,1087527,513439,378,137970,25536,2633,106948,30.67,2372.44,,4827,644,22838,2233,194,,,1,194,523
490052,01-JAN-21,31-DEC-21,As Submitted,RIVERSIDE REGIONAL MEDICAL CENTER       ,500 J CLYDE MORRIS BLVD                 ,,NEWPORT NEWS                            ,VA                                      ,23601-                                  ,,4197148,,,2806702,,,.174,1720624,2031101,398,145270,32964,4701,122257,77.58,2517.16,,6231,731,21724,5771,,,,,,
490053,01-JUL-21,30-JUN-22,As Submitted,JOHNSTON MEMORIAL HOSPITAL              ,16000 JOHNSTON MEMORIAL DRIVE           ,,ABINGDON                                ,VA                                      ,24211                                   ,WASHINGTON                              ,2414560,,,433821,,,.1179,1211437,1101985,100,36500,8006,1154,26306,39.11,553.88,,1642,98,5516,1068,,,,,,
490057,01-JAN-21,31-DEC-21,As Submitted,SENTARA VA. BEACH GENERAL HOSPITAL      ,1060 FIRST COLONIAL ROAD                ,,VIRGINIA BEACH                          ,VA                                      ,23454                                   ,VIRGINIA BEACH CITY                     ,345989,,,611609,,,.0463,78831,49786,239,87235,30667,1750,72250,6.15,1478.96,,4849,227,12233,1275,485,,97,6,1268,197
490059,01-SEP-21,31-AUG-22,Amended,ST. MARYS HOSPITAL                      ,5801 BREMO ROAD                         ,,RICHMOND                                ,VA                                      ,23226                                   ,HENRICO                                 ,992307,,,1760730,,,.1107,587530,346227,449,155676,28907,2055,99357,12.37,1689.78,,5228,297,17609,2851,431,,5,,989,
490060,01-DEC-20,30-NOV-21,As Submitted,CLINCH VALLEY MEDICAL CENTER            ,6801 GOV G C PERRY HWY                  ,,RICHLANDS                               ,VA                                      ,24641                                   ,TAZEWELL                                ,,,,210930,,,.12,,,151,55115,3869,167,12733,,568.51,,789,14,2715,649,,,,,,
490063,01-JAN-21,31-DEC-21,As Submitted,INOVA FAIRFAX HOSPITAL                  ,3300 GALLOWS ROAD                       ,,FALLS CHURCH                            ,VA                                      ,22042-3307                              ,FAIRFAX                                 ,13592182,,,5673494,,,.1444,5128147,2519047,794,289810,65767,37791,273824,189.5,9490.49,,11312,11312,53139,,,,,,3839,584
490066,01-JAN-21,31-DEC-21,As Submitted,SENTARA WILLIAMSBURG REGIONAL MEDICA    ,100 SENTARA CIRCLE                      ,,WILLIAMSBURG                            ,VA                                      ,23188                                   ,WILLIAMSBURG CITY                       ,,,,161738,,,.0257,,,16,50735,13599,589,31685,,696.11,,2672,165,6445,713,,,,,,109
490067,01-JAN-21,31-DEC-21,As Submitted,SOUTHSIDE REGIONAL MEDICAL CENTER       ,200 MEDICAL PARK BLVD                   ,,PETERSBURG                              ,VA                                      ,23805                                   ,,,,,1866276,,,.2254,,,307,112055,20234,2585,64126,,869.29,,3458,412,10346,2340,,,,,,
490069,01-SEP-21,31-AUG-22,As Submitted,MEMORIAL REGIONAL MEDICAL CENTER        ,8260 ATLEE ROAD                         ,,MECHANICSVILLE                          ,VA                                      ,23116                                   ,HANOVER                                 ,,,,767289,,,.0579,,,199,72635,24308,937,69413,,1148.63,,4533,144,12353,1656,,,,,,
490075,01-JAN-21,31-DEC-21,As Submitted,DANVILLE REGIONAL MEDICAL CENTER        ,142 SOUTH MAIN                          ,,DANVILLE                                ,VA                                      ,24541-                                  ,PITTSYLVANIA                            ,2418859,,,1095574,,,.1351,1470407,1025166,272,99280,17114,1331,49167,43.64,1458.23,,3435,217,10322,2043,570,,75,2,1058,91
490077,01-JAN-21,31-DEC-21,As Submitted,SENTARA MARTHA JEFFERSON HOSPITAL       ,500 MARTHA JEFFERSON DRIVE              ,,CHARLOTTESVILLE                         ,VA                                      ,22911                                   ,ALBEMARLE                               ,,,,,,,,,,150,54750,13642,773,34613,,1140.45,,3114,101,7692,452,,,,,,
490084,01-JAN-21,30-JUN-21,As Submitted,VCU HEALTH TAPPAHANNOCK HOSPITAL        ,ROUTE 2                                 ,256                                     ,TAPPAHANNOCK                            ,VA                                      ,22560                                   ,ESSEX                                   ,,,,36009,,,.0539,,,67,12127,1423,61,3054,,,,343,7,715,63,,,,,,
490084,01-JUL-21,30-JUN-22,As Submitted,VCU HEALTH TAPPAHANNOCK HOSPITAL        ,618 HOSPITAL RD                         ,256                                     ,TAPPAHANNOCK                            ,VA                                      ,22560                                   ,ESSEX                                   ,,,,66502,,,.0554,,,67,24455,2524,179,5826,,191.34,,611,30,1376,158,,,,,,
490088,01-JAN-21,31-DEC-21,As Submitted,BEDFORD MEMORIAL HOSPITAL               ,1613 OAKWOOD STREET                     ,,BEDFORD                                 ,VA                                      ,24523                                   ,BEDFORD                                 ,,,,47970,,,.0381,,,33,12045,2749,258,5710,,239.16,,786,25,1397,144,,,,,,
490089,01-OCT-20,30-SEP-21,As Submitted,CARILION FRANKLIN MEMORIAL HOSPITAL     ,180 FLOYD AVE                           ,,ROCKY MOUNT                             ,VA                                      ,24151                                   ,,,,,38349,,,.0476,,,37,13505,1827,151,4648,,217.39,,426,151,1070,,,,,,,
490090,01-JAN-21,31-DEC-21,As Submitted,SOUTHSIDE COMMUNITY HOSPITAL            ,800 OAK STREET                          ,,FARMVILLE                               ,VA                                      ,23901-                                  ,PRINCE EDWARD                           ,,,,290146,,,.1128,,,78,28470,5629,404,13868,,367.5,,1461,170,3220,441,,,,,,
490092,01-JAN-21,31-DEC-21,As Submitted,SOUTHAMPTON MEMORIAL HOSPITAL           ,100 FAIRVIEW DRIVE                      ,817                                     ,FRANKLIN                                ,VA                                      ,23851-                                  ,SOUTHAMPTON                             ,,,,120795,,,.12,,,75,27375,2258,70,5454,,193.33,,518,26,1233,247,,,,,,
490093,01-JAN-21,31-DEC-21,As Submitted,SENTARA CAREPLEX HOSPITAL               ,3000 COLISEUM DRIVE                     ,,HAMPTON                                 ,VA                                      ,23666-5963                              ,HAMPTON CITY                            ,,,,558333,,,.0905,,,169,61685,13289,976,41138,,1060.49,,2307,145,7013,1489,,,,,,
490094,01-SEP-21,31-AUG-22,As Submitted,RICHMOND COMMUNITY HOSPITAL             ,1500 NORTH 28TH STREET                  ,,RICHMOND                                ,VA                                      ,23223                                   ,RICHMOND CITY                           ,,,,43467,,,.12,,,96,35040,2151,203,13727,,306.73,,207,32,1752,850,,,,,,
490097,01-JAN-21,31-DEC-21,As Submitted,SOUTHERN VIRGINIA REGIONAL MED. CTR.    ,214 WEAVER AVENUE                       ,,EMPORIA                                 ,VA                                      ,23847                                   ,GREENSVILLE                             ,,,,23565,,,.0591,,,70,25550,949,28,2245,,102.45,,237,17,583,77,132,,1,,255,
490098,01-JUL-21,30-JUN-22,As Submitted,COMMUNITY MEMORIAL HOSPITAL             ,1755 N MECKLENBURG AVENUE               ,,SOUTH HILL                              ,VA                                      ,23970                                   ,MECKLENBURG                             ,,,,241037,,,.12,,,70,25550,6094,270,16284,,589.82,,967,90,3200,,,,,,,
490101,01-JAN-21,31-DEC-21,As Submitted,INOVA FAIR OAKS HOSPITAL                ,3600 JOSEPH SIEWICK DR                  ,,FAIRFAX                                 ,VA                                      ,22033-                                  ,FAIRFAX                                 ,,,,454384,,,.0744,,,165,60225,11260,2953,45856,,882.12,,2419,517,10308,,,,,,,
490104,01-JUL-21,30-JUN-22,Settled,HIRAM W DAVIS MEDICAL CENTER - MS       ,WEST WASHINGTON STREET                  ,4030                                    ,PETERSBURG                              ,VA                                      ,23803                                   ,DINWIDDIE                               ,,,,,,,,,,4,1460,63,,587,,2.38,,6,,8,,,,,,,
490107,01-JAN-21,31-DEC-21,Amended,RESTON HOSPITAL                         ,1850 TOWN CENTER PARKWAY                ,,RESTON                                  ,VA                                      ,20190-                                  ,FAIRFAX                                 ,,,,645601,,,.0767,,,191,69715,14805,3518,54007,,865.34,,2994,271,11759,1455,,,,11,,475
490110,01-OCT-20,30-SEP-21,Amended,LEWISGALE HOSPITAL - MONTGOMERY         ,ROUTE 460 SOUTH                         ,,BLACKSBURG                              ,VA                                      ,24060-                                  ,MONTGOMERY                              ,4283451,,,299804,,,.0665,1795057,809442,92,33580,7941,732,20025,44.27,421.3,,1915,117,4988,880,,,,,,
490111,01-NOV-20,31-OCT-21,As Submitted,WYTHE COUNTY COMMUNITY HOSPITAL         ,600 WEST RIDGE ROAD                     ,,WYTHEVILLE                              ,VA                                      ,24382-                                  ,WYTHE                                   ,,,,143412,,,.12,,,92,33580,2352,112,6277,,274.21,,563,4,1609,324,,,,,,
490112,01-SEP-21,31-AUG-22,Amended,CJW MEDICAL CENTER                      ,7101 JAHNKE ROAD                        ,,RICHMOND                                ,VA                                      ,23225-                                  ,RICHMOND CITY                           ,119791,,,3577156,,,.1382,63719,20291,612,223380,47620,4553,160197,2.38,2182.19,,9040,842,30503,5418,2477,,289,9,4580,924
490113,01-JAN-21,31-DEC-21,As Submitted,SENTARA NORTHERN VIRGINIA MED CTR       ,2300 OPITZ BOULEVARD                    ,,WOODBRIDGE                              ,VA                                      ,22191                                   ,PRINCE WILLIAM                          ,,,,759850,,,.1142,,,147,53655,15163,3078,50483,,906.9,,2547,667,9599,1286,,,,,,
490114,01-JUL-21,30-JUN-22,As Submitted,LONESOME PINE HOSPITAL                  ,HOLTON AVENUE                           ,DRAWER                                  ,BIG STONE GAP                           ,VA                                      ,24219-                                  ,WISE                                    ,1364833,,,222011,,,.12,856990,1555552,82,29930,3561,619,13894,34.01,415.95,,951,54,3601,823,,,,,,155
490115,01-OCT-20,30-SEP-21,As Submitted,TWIN COUNTY REGIONAL HOSPITAL           ,200 HOSPITAL DRIVE                      ,1040                                    ,GALAX                                   ,VA                                      ,24333                                   ,CARROLL                                 ,,,,145913,,,.12,,,141,51465,2595,272,7612,,371.31,,627,72,1863,536,,,,,,
490116,01-SEP-21,31-AUG-22,As Submitted,LEWISGALE HOSPITAL-PULASKI              ,2400 LEE HIGHWAY                        ,,PULASKI                                 ,VA                                      ,24301                                   ,PULASKI                                 ,,,,98466,,,.0945,,,44,16060,2312,176,6658,,203.41,,488,28,1343,228,322,,,,642,
490117,01-OCT-20,30-SEP-21,As Submitted,CARILION TAZEWELL COMMUNITY HOSPITAL    ,388 BEN BOLT AVE                        ,,TAZEWELL                                ,VA                                      ,24651                                   ,,,,,14083,,,.0402,,,23,8395,974,94,2579,,99.39,,199,66,545,,,,,,,
490118,01-APR-21,31-MAR-22,Amended,HENRICO DOCTORS HOSPITAL                ,1602 SKIPWITH ROAD                      ,,RICHMOND                                ,VA                                      ,23229-                                  ,HENRICO                                 ,,,,1908807,,,.1206,,,686,250390,29400,7023,110795,,1722.63,,5784,659,20663,4392,843,,106,9,1888,830
490119,01-JAN-21,31-DEC-21,As Submitted,SENTARA PRINCESS ANNE HOSPITAL          ,2025 GLENN MITCHELL DR                  ,,VIRGINIA BEACH                          ,VA                                      ,23456-0178                              ,VIRGINIA BEACH CITY                     ,191549,,,430797,,,.0457,48236,26667,174,63510,20058,1280,61674,1.48,1243.87,,3604,205,11843,1297,,,,,,
490120,01-JUL-21,30-JUN-22,As Submitted,CHESAPEAKE GENERAL HOSPITAL             ,736 BATTLEFIELD BLVD. NORTH             ,2028                                    ,CHESAPEAKE                              ,VA                                      ,23320-                                  ,RICHMOND                                ,,,,1138053,,,.101,,,302,110230,29006,1738,89675,,1621.7,,4715,320,16063,2778,,,,,,
490122,01-JAN-21,31-DEC-21,As Submitted,INOVA MOUNT VERNON HOSPITAL             ,2501 PARKERS LANE                       ,,ALEXANDRIA                              ,VA                                      ,22306-                                  ,FAIRFAX                                 ,,,,202666,,,.0379,,,140,51100,10676,1171,23383,,631,,2129,135,4598,,,,,,1244,1287
490126,01-MAR-21,28-FEB-22,As Submitted,LEWISGALEHOSPITAL - ALLEGHANY           ,1 ARH LANE                              ,,LOW MOOR                                ,VA                                      ,24457-                                  ,ALLEGHANY                               ,629,,,61548,,,.0458,1271,657,95,34675,2557,59,5677,.03,151.42,,664,16,1399,158,23,,3,,236,
490127,01-JUL-21,30-JUN-22,As Submitted,BUCHANAN GENERAL HOSPITAL               ,1535 SLATE CREEK ROAD                   ,,GRUNDY                                  ,VA                                      ,24614                                   ,BUCHANAN                                ,,,,27540,,,.0611,,,49,17885,1489,9,4892,,188.81,,240,4,853,141,,,,,,
490130,01-JAN-21,31-DEC-21,As Submitted,RIVERSIDE WALTER REED                   ,ROUTE 17                                ,,GLOUCESTER                              ,VA                                      ,23061                                   ,GLOUCESTER                              ,,,,67071,,,.0265,,,67,24455,4987,154,10373,,340.01,,1207,19,2441,253,,,,,,
490136,01-SEP-21,31-AUG-22,Amended,ST. FRANCIS MEDICAL CENTER              ,13710 ST. FRANCIS BLVD.                 ,,MIDLOTHIAN                              ,VA                                      ,23114                                   ,CHESTERFIELD                            ,2406569,,,532579,,,.0772,693001,573053,133,48545,11049,588,43066,27.08,824.73,,2797,190,9364,1402,,,,,,
490140,01-JAN-21,31-DEC-21,Amended,STAFFORD HOSPITAL                       ,101 HOSPITAL CENTER BLVD.               ,,STAFFORD                                ,VA                                      ,22554                                   ,STAFFORD                                ,,,,188651,,,.068,,,90,32850,5092,637,17798,,371.53,,1249,279,4717,886,,,,,,
